station,valid, tmpf ,  dwpf ,  relh ,  drct ,  sped ,  mslp ,  p01i ,  vsby ,  presentwx
CMI,2016-01-10 08:53,10.94,5.00,76.49,290.00,24.2,1017.30,0.00,2.50,-SN
CMI,2016-01-10 08:57,10.94,5.00,76.49,290.00,25.3,M,0.00,4.00,-SN
CMI,2016-01-10 09:05,10.04,3.92,75.77,290.00,23.0,M,0.00,7.00,-SN
CMI,2016-01-10 09:53,10.04,3.92,75.77,290.00,21.9,1018.80,0.00,3.00,-SN
CMI,2016-01-10 10:53,8.96,3.02,76.29,290.00,24.2,1019.60,0.00,4.00,UP
CMI,2016-01-10 11:23,8.96,3.02,76.29,280.00,24.2,M,0.00,8.00,M
CMI,2016-01-10 11:53,8.96,1.94,72.56,280.00,21.9,1019.70,0.00,8.00,M
CMI,2016-01-10 12:12,10.04,3.02,72.69,290.00,21.9,M,0.00,9.00,M
CMI,2016-01-10 12:53,10.04,3.92,75.77,280.00,20.7,1020.20,0.00,9.00,M
CMI,2016-01-10 13:53,10.94,3.92,72.79,280.00,21.9,1020.30,0.00,8.00,M
CMI,2016-01-10 14:44,12.02,3.02,66.56,280.00,20.7,M,0.00,10.00,M
CMI,2016-01-10 14:53,12.02,5.00,72.91,270.00,19.6,1020.60,0.00,10.00,M
CMI,2016-01-10 15:13,12.02,3.92,69.38,270.00,20.7,M,0.00,9.00,M
CMI,2016-01-10 15:24,10.94,3.02,69.83,270.00,19.6,M,0.00,10.00,M
CMI,2016-01-10 15:53,10.94,1.94,66.42,280.00,20.7,1021.40,0.00,10.00,M
CMI,2016-01-10 16:53,8.96,1.04,69.58,260.00,18.4,1022.00,0.00,10.00,M
CMI,2016-01-10 17:53,8.96,-0.04,66.16,270.00,20.7,1022.40,0.00,10.00,M
CMI,2016-01-10 18:53,8.96,1.04,69.58,260.00,15.0,1022.50,0.00,10.00,M
CMI,2016-01-10 19:53,8.96,1.94,72.56,260.00,15.0,1022.70,0.00,10.00,M
CMI,2016-01-10 20:53,8.96,1.94,72.56,260.00,16.1,1022.60,0.00,10.00,M
CMI,2016-01-10 21:53,8.96,1.94,72.56,260.00,12.7,1022.60,0.00,10.00,M
CMI,2016-01-10 22:53,8.96,1.94,72.56,260.00,10.4,1022.70,0.00,10.00,M
CMI,2016-01-10 23:53,8.96,1.04,69.58,250.00,11.5,1022.70,0.00,10.00,M
CMI,2016-01-11 00:53,8.96,3.02,76.29,260.00,9.2,1022.50,0.00,10.00,M
CMI,2016-01-11 01:53,10.04,3.92,75.77,270.00,10.4,1022.60,0.00,10.00,M
CMI,2016-01-11 02:53,10.94,3.92,72.79,260.00,6.9,1022.10,0.00,10.00,M
CMI,2016-01-11 03:53,12.02,6.08,76.59,250.00,8.1,1021.70,0.00,10.00,M
CMI,2016-01-11 04:53,12.92,6.98,76.68,200.00,9.2,1021.20,0.00,10.00,M
CMI,2016-01-11 05:02,12.92,8.06,80.52,200.00,9.2,M,0.00,10.00,M
CMI,2016-01-11 05:53,14.00,8.06,76.79,210.00,9.2,1021.10,0.00,10.00,M
CMI,2016-01-11 06:53,15.08,8.96,76.27,200.00,12.7,1021.20,0.00,10.00,M
CMI,2016-01-11 07:53,15.08,10.04,80.05,190.00,12.7,1020.80,0.00,10.00,M
CMI,2016-01-11 08:19,15.98,10.94,80.13,170.00,12.7,M,0.00,10.00,M
CMI,2016-01-11 08:53,17.06,12.02,80.22,180.00,13.8,1020.80,0.00,10.00,M
CMI,2016-01-11 09:53,21.02,14.00,73.88,170.00,12.7,1020.20,0.00,10.00,M
CMI,2016-01-11 10:53,24.08,15.08,68.09,180.00,18.4,1018.90,0.00,10.00,M
CMI,2016-01-11 11:53,24.98,15.08,65.58,180.00,17.3,1017.20,0.00,10.00,M
CMI,2016-01-11 12:53,26.96,17.06,65.84,170.00,16.1,1015.60,0.00,10.00,M
CMI,2016-01-11 13:53,28.04,17.96,65.47,180.00,17.3,1014.30,0.00,10.00,M
CMI,2016-01-11 14:53,28.94,17.96,63.10,180.00,19.6,1013.70,0.00,10.00,M
CMI,2016-01-11 15:53,28.94,19.04,66.09,180.00,16.1,1013.30,0.00,10.00,M
CMI,2016-01-11 16:53,28.94,21.02,71.91,180.00,12.7,1012.80,0.00,10.00,M
CMI,2016-01-11 17:03,28.94,21.02,71.91,180.00,15.0,M,0.00,10.00,-SN
CMI,2016-01-11 17:53,28.94,21.92,74.70,180.00,12.7,1012.40,0.00,9.00,-SN
CMI,2016-01-11 18:53,28.94,23.00,78.18,180.00,13.8,1011.60,0.00,9.00,-SN
CMI,2016-01-11 19:53,30.02,24.98,81.27,210.00,13.8,1011.50,0.00,3.00,-SN
CMI,2016-01-11 20:07,30.02,24.98,81.27,210.00,13.8,M,0.00,4.00,-SN
CMI,2016-01-11 20:53,30.92,26.06,81.95,230.00,17.3,1010.70,0.00,10.00,-SN
CMI,2016-01-11 21:04,30.92,26.06,81.95,240.00,17.3,M,0.00,9.00,-SN
CMI,2016-01-11 21:53,30.92,24.98,78.35,230.00,15.0,1010.20,0.00,9.00,M
CMI,2016-01-11 22:53,32.00,24.98,75.00,240.00,19.6,1009.80,0.00,10.00,M
CMI,2016-01-11 23:53,32.00,23.00,69.04,250.00,29.9,1009.50,0.00,10.00,UP
CMI,2016-01-12 00:53,30.02,21.02,68.81,260.00,29.9,1009.60,0.00,10.00,M
CMI,2016-01-12 01:53,28.04,17.96,65.47,270.00,19.6,1009.90,0.00,10.00,M
CMI,2016-01-12 02:53,28.04,19.94,71.26,250.00,11.5,1009.50,0.00,10.00,M
CMI,2016-01-12 03:53,28.04,21.02,74.61,230.00,16.1,1008.70,0.00,9.00,-SN
CMI,2016-01-12 04:31,28.04,23.00,81.11,230.00,18.4,M,0.00,9.00,M
CMI,2016-01-12 04:53,28.94,24.08,81.80,240.00,18.4,1008.40,0.00,8.00,-SN
CMI,2016-01-12 05:12,30.02,24.08,78.27,260.00,27.6,M,0.00,10.00,M
CMI,2016-01-12 05:36,30.02,24.08,78.27,270.00,26.5,M,0.00,2.50,-SN
CMI,2016-01-12 05:44,28.04,24.08,84.87,290.00,18.4,M,0.00,1.75,-SN BR
CMI,2016-01-12 05:46,28.04,23.00,81.11,290.00,20.7,M,0.00,2.50,-SN
CMI,2016-01-12 05:53,28.04,21.92,77.50,300.00,21.9,1009.70,0.00,9.00,M
CMI,2016-01-12 06:29,26.06,19.04,74.41,300.00,28.8,M,0.00,5.00,-SN
CMI,2016-01-12 06:53,19.94,12.92,73.77,310.00,27.6,1012.50,0.00,7.00,M
CMI,2016-01-12 07:53,15.08,8.06,73.24,300.00,25.3,1014.90,0.00,7.00,UP
CMI,2016-01-12 08:33,14.00,5.00,66.82,300.00,23.0,M,0.00,10.00,M
CMI,2016-01-12 08:53,12.02,1.94,63.31,310.00,26.5,1017.30,0.00,7.00,UP
CMI,2016-01-12 09:11,12.92,1.04,58.34,300.00,29.9,M,0.00,10.00,M
CMI,2016-01-12 09:53,12.92,1.94,60.84,290.00,23.0,1019.20,0.00,10.00,M
CMI,2016-01-12 10:53,14.00,1.94,58.02,300.00,24.2,1020.20,0.00,10.00,M
CMI,2016-01-12 11:53,15.98,3.02,55.95,320.00,21.9,1019.50,0.00,10.00,M
CMI,2016-01-12 12:53,15.98,5.00,61.29,300.00,16.1,1020.40,0.00,10.00,M
CMI,2016-01-12 13:53,17.06,5.00,58.49,280.00,23.0,1021.30,0.00,10.00,M
CMI,2016-01-12 14:53,17.06,5.00,58.49,280.00,19.6,1022.30,0.00,10.00,M
CMI,2016-01-12 15:53,15.08,3.92,60.65,280.00,17.3,1023.20,0.00,10.00,M
CMI,2016-01-12 16:53,12.92,3.92,66.68,280.00,17.3,1024.00,0.00,10.00,M
CMI,2016-01-12 17:53,12.02,3.02,66.56,270.00,18.4,1024.90,0.00,10.00,M
CMI,2016-01-12 18:53,10.94,3.92,72.79,270.00,12.7,1025.10,0.00,10.00,M
CMI,2016-01-12 19:53,10.04,3.02,72.69,290.00,11.5,1025.20,0.00,10.00,M
CMI,2016-01-12 20:53,10.04,1.94,69.14,290.00,11.5,1025.10,0.00,10.00,M
CMI,2016-01-12 21:53,8.96,1.94,72.56,280.00,13.8,1025.70,0.00,10.00,M
CMI,2016-01-12 22:53,8.06,1.04,72.46,290.00,10.4,1025.40,0.00,10.00,M
CMI,2016-01-12 23:53,8.06,-0.04,68.89,280.00,10.4,1025.50,0.00,10.00,M
CMI,2016-01-13 00:53,6.98,-0.04,72.34,290.00,8.1,1025.20,0.00,10.00,M
CMI,2016-01-13 01:53,6.98,-0.94,69.34,290.00,6.9,1025.40,0.00,10.00,M
CMI,2016-01-13 02:53,5.00,-0.94,75.89,260.00,6.9,1025.90,0.00,10.00,M
CMI,2016-01-13 03:53,6.08,-0.04,75.36,0.00,0.0,1025.50,0.00,10.00,M
CMI,2016-01-13 04:53,6.08,1.04,79.27,220.00,4.6,1025.30,0.00,10.00,M
CMI,2016-01-13 05:53,6.08,-0.04,75.36,190.00,6.9,1024.20,0.00,10.00,M
CMI,2016-01-13 06:53,8.96,1.04,69.58,210.00,8.1,1024.40,0.00,10.00,M
CMI,2016-01-13 07:53,10.94,1.94,66.42,180.00,8.1,1023.40,0.00,10.00,M
CMI,2016-01-13 08:53,12.92,6.08,73.61,180.00,12.7,1023.20,0.00,10.00,M
CMI,2016-01-13 09:53,15.98,8.06,70.43,190.00,13.8,1022.90,0.00,10.00,M
CMI,2016-01-13 10:53,19.94,12.02,70.89,180.00,15.0,1021.40,0.00,10.00,M
CMI,2016-01-13 11:53,23.00,12.02,62.28,200.00,21.9,1019.70,0.00,10.00,M
CMI,2016-01-13 12:53,24.98,14.00,62.55,180.00,21.9,1017.50,0.00,10.00,M
CMI,2016-01-13 13:53,28.04,15.08,57.79,180.00,20.7,1015.70,0.00,10.00,M
CMI,2016-01-13 14:53,30.92,17.96,58.21,190.00,23.0,1014.20,0.00,10.00,M
CMI,2016-01-13 15:53,32.00,19.04,58.37,200.00,16.1,1014.30,0.00,10.00,M
CMI,2016-01-13 16:53,28.94,19.94,68.68,200.00,10.4,1014.40,0.00,10.00,M
CMI,2016-01-13 17:53,30.92,21.92,68.92,200.00,12.7,1014.60,0.00,10.00,M
CMI,2016-01-13 18:53,30.92,23.00,72.12,190.00,8.1,1014.70,0.00,10.00,M
CMI,2016-01-13 19:53,26.96,21.02,78.00,190.00,10.4,1014.00,0.00,10.00,M
CMI,2016-01-13 20:53,24.98,19.94,80.87,190.00,10.4,1013.50,0.00,10.00,M
CMI,2016-01-13 21:53,26.06,21.02,80.96,200.00,11.5,1013.10,0.00,10.00,M
CMI,2016-01-13 22:53,26.96,21.92,81.03,220.00,11.5,1012.80,0.00,10.00,M
CMI,2016-01-13 23:53,26.96,21.92,81.03,210.00,11.5,1012.60,0.00,10.00,M
CMI,2016-01-14 00:53,26.96,21.92,81.03,200.00,11.5,1012.00,0.00,10.00,M
CMI,2016-01-14 01:53,26.96,21.92,81.03,210.00,12.7,1011.80,0.00,10.00,M
CMI,2016-01-14 02:53,26.96,23.00,84.80,200.00,9.2,1011.30,0.00,10.00,M
CMI,2016-01-14 03:53,24.98,21.92,87.96,200.00,6.9,1010.80,0.00,10.00,M
CMI,2016-01-14 04:53,26.06,21.92,84.10,190.00,10.4,1010.30,0.00,10.00,M
CMI,2016-01-14 05:53,26.96,23.00,84.80,190.00,10.4,1010.30,0.00,10.00,M
CMI,2016-01-14 06:53,28.04,24.08,84.87,200.00,11.5,1009.80,0.00,10.00,M
CMI,2016-01-14 07:53,30.02,26.96,88.22,200.00,10.4,1009.90,0.00,10.00,M
CMI,2016-01-14 08:53,35.06,30.92,84.69,200.00,13.8,1009.60,0.00,10.00,M
CMI,2016-01-14 09:53,39.92,33.08,76.32,200.00,16.1,1009.20,0.00,10.00,M
CMI,2016-01-14 10:53,44.96,35.06,68.05,200.00,20.7,1008.20,0.00,10.00,M
CMI,2016-01-14 11:53,48.02,37.94,67.92,200.00,18.4,1007.30,0.00,10.00,M
CMI,2016-01-14 12:53,50.00,39.02,65.80,190.00,23.0,1006.40,0.00,10.00,M
CMI,2016-01-14 13:53,51.98,39.92,63.33,190.00,21.9,1005.80,0.00,10.00,M
CMI,2016-01-14 14:53,51.98,39.92,63.33,190.00,24.2,1005.10,0.00,10.00,M
CMI,2016-01-14 15:53,51.08,39.02,63.22,200.00,20.7,1005.30,0.00,10.00,M
CMI,2016-01-14 16:53,44.96,37.04,73.59,180.00,13.8,1005.00,0.00,10.00,M
CMI,2016-01-14 17:53,44.06,37.04,76.16,180.00,17.3,1004.80,0.00,10.00,M
CMI,2016-01-14 18:53,44.06,37.04,76.16,180.00,18.4,1004.30,0.00,10.00,M
CMI,2016-01-14 19:53,42.98,37.04,79.38,180.00,18.4,1003.80,0.00,10.00,M
CMI,2016-01-14 20:53,42.98,37.94,82.24,180.00,20.7,1003.50,0.00,10.00,M
CMI,2016-01-14 21:53,41.00,37.04,85.67,190.00,15.0,1003.10,0.00,10.00,M
CMI,2016-01-14 22:53,41.00,37.04,85.67,180.00,16.1,1003.10,0.00,10.00,M
CMI,2016-01-14 23:53,39.02,35.06,85.55,180.00,13.8,1002.90,0.00,10.00,M
CMI,2016-01-15 00:53,39.02,35.06,85.55,180.00,16.1,1002.00,0.00,10.00,M
CMI,2016-01-15 01:53,39.02,35.06,85.55,180.00,13.8,1001.50,0.00,10.00,M
CMI,2016-01-15 02:53,39.92,35.06,82.60,180.00,16.1,1000.60,0.00,10.00,M
CMI,2016-01-15 03:53,39.92,35.06,82.60,180.00,17.3,1000.20,0.00,10.00,M
CMI,2016-01-15 04:53,41.00,35.06,79.21,170.00,16.1,999.40,0.00,10.00,M
CMI,2016-01-15 05:53,41.00,35.96,82.09,170.00,13.8,998.90,0.00,10.00,M
CMI,2016-01-15 06:53,39.92,35.96,85.61,170.00,15.0,997.90,0.00,10.00,M
CMI,2016-01-15 07:53,41.00,37.04,85.67,170.00,15.0,997.90,0.00,10.00,M
CMI,2016-01-15 08:31,42.08,37.94,85.13,180.00,16.1,M,0.00,10.00,M
CMI,2016-01-15 08:53,42.08,39.02,88.81,180.00,15.0,997.70,0.00,10.00,-RA
CMI,2016-01-15 09:53,42.98,41.00,92.65,180.00,13.8,997.80,0.00,10.00,-RA
CMI,2016-01-15 10:08,42.98,41.00,92.65,190.00,12.7,M,0.00,8.00,M
CMI,2016-01-15 10:19,42.98,41.00,92.65,190.00,13.8,M,0.00,8.00,-RA
CMI,2016-01-15 10:53,42.98,42.08,96.60,200.00,10.4,997.80,0.01,5.00,-RA BR
CMI,2016-01-15 11:26,42.98,42.08,96.60,230.00,10.4,M,0.04,2.50,RA BR
CMI,2016-01-15 11:38,42.98,42.08,96.60,250.00,11.5,M,0.07,2.50,RA BR
CMI,2016-01-15 11:53,42.98,42.08,96.60,230.00,9.2,997.20,0.10,2.00,RA BR
CMI,2016-01-15 12:12,42.08,42.08,100.00,220.00,5.8,M,0.02,1.75,-RA BR
CMI,2016-01-15 12:18,42.98,42.08,96.60,210.00,8.1,M,0.02,2.00,-RA BR
CMI,2016-01-15 12:53,42.98,42.08,96.60,260.00,13.8,996.80,0.02,5.00,BR
CMI,2016-01-15 13:27,39.92,37.04,89.34,280.00,16.1,M,0.00,4.00,BR
CMI,2016-01-15 13:53,37.94,37.04,96.52,M,M,997.50,0.00,6.00,BR
CMI,2016-01-15 14:20,35.96,35.96,100.00,280.00,18.4,M,0.00,3.00,BR
CMI,2016-01-15 14:53,33.08,33.08,100.00,280.00,18.4,998.70,0.00,3.00,BR
CMI,2016-01-15 15:08,32.00,32.00,100.00,280.00,21.9,M,0.00,2.50,BR
CMI,2016-01-15 15:20,30.92,30.92,100.00,280.00,19.6,M,0.00,3.00,BR
CMI,2016-01-15 15:34,30.92,30.92,100.00,280.00,20.7,M,0.00,2.50,BR
CMI,2016-01-15 15:53,30.92,30.02,96.41,290.00,21.9,1000.10,0.00,2.50,BR
CMI,2016-01-15 16:53,30.92,28.04,88.92,300.00,23.0,1001.60,0.00,4.00,BR
CMI,2016-01-15 17:01,30.92,28.04,88.92,280.00,23.0,M,0.00,4.00,BR
CMI,2016-01-15 17:53,30.92,28.04,88.92,290.00,19.6,1002.70,0.00,4.00,BR
CMI,2016-01-15 18:24,30.92,28.94,92.26,300.00,17.3,M,0.00,3.00,BR
CMI,2016-01-15 18:51,30.20,28.40,92.92,290.00,21.9,M,0.00,2.50,BR
CMI,2016-01-15 18:53,30.92,28.04,88.92,290.00,17.3,1003.30,0.00,2.50,BR
CMI,2016-01-15 19:16,30.02,28.04,92.23,290.00,17.3,M,0.00,4.00,BR
CMI,2016-01-15 19:53,30.02,28.04,92.23,290.00,16.1,1004.10,0.00,3.00,BR
CMI,2016-01-15 20:53,30.02,28.04,92.23,290.00,21.9,1005.10,0.00,4.00,BR
CMI,2016-01-15 21:53,30.02,26.96,88.22,290.00,18.4,1005.90,0.00,5.00,BR
CMI,2016-01-15 22:53,28.94,26.96,92.19,290.00,19.6,1005.70,0.00,4.00,BR
CMI,2016-01-15 23:53,28.94,26.06,88.82,290.00,18.4,1006.30,0.00,4.00,BR
CMI,2016-01-16 00:41,28.94,26.06,88.82,280.00,15.0,M,0.00,6.00,BR
CMI,2016-01-16 00:53,28.94,26.06,88.82,290.00,15.0,1006.90,0.00,6.00,BR
CMI,2016-01-16 01:53,28.94,26.06,88.82,290.00,17.3,1007.90,0.00,6.00,BR
CMI,2016-01-16 02:53,28.04,24.98,88.12,290.00,15.0,1008.40,0.00,6.00,BR
CMI,2016-01-16 03:53,28.04,24.98,88.12,290.00,15.0,1009.10,0.00,6.00,BR
CMI,2016-01-16 04:53,28.04,24.08,84.87,290.00,15.0,1010.20,0.00,7.00,M
CMI,2016-01-16 05:53,26.96,24.08,88.73,290.00,17.3,1011.30,0.00,7.00,M
CMI,2016-01-16 06:53,28.04,24.08,84.87,290.00,16.1,1012.00,0.00,7.00,M
CMI,2016-01-16 07:53,26.96,23.00,84.80,290.00,15.0,1013.20,0.00,8.00,M
CMI,2016-01-16 08:53,26.96,23.00,84.80,290.00,13.8,1013.80,0.00,6.00,BR
CMI,2016-01-16 09:53,26.96,23.00,84.80,290.00,13.8,1014.90,0.00,6.00,BR
CMI,2016-01-16 10:53,26.96,23.00,84.80,290.00,13.8,1015.10,0.00,7.00,M
CMI,2016-01-16 11:41,28.04,23.00,81.11,270.00,11.5,M,0.00,8.00,M
CMI,2016-01-16 11:49,28.40,23.00,79.92,290.00,11.5,M,0.00,8.00,M
CMI,2016-01-16 11:53,28.04,23.00,81.11,280.00,12.7,1014.60,0.00,8.00,M
CMI,2016-01-16 12:08,28.94,23.00,78.18,290.00,12.7,M,0.00,9.00,M
CMI,2016-01-16 12:53,28.94,23.00,78.18,290.00,13.8,1014.40,0.00,10.00,M
CMI,2016-01-16 13:24,28.04,21.92,77.50,280.00,11.5,M,0.00,10.00,M
CMI,2016-01-16 13:31,28.04,21.92,77.50,280.00,10.4,M,0.00,10.00,M
CMI,2016-01-16 13:41,28.04,21.92,77.50,280.00,10.4,M,0.00,10.00,M
CMI,2016-01-16 13:53,28.04,21.92,77.50,260.00,12.7,1014.90,0.00,10.00,M
CMI,2016-01-16 14:53,26.06,21.92,84.10,260.00,11.5,1015.40,0.00,10.00,M
CMI,2016-01-16 15:53,26.06,21.02,80.96,270.00,12.7,1015.90,0.00,10.00,M
CMI,2016-01-16 16:14,26.06,19.94,77.32,280.00,11.5,M,0.00,10.00,M
CMI,2016-01-16 16:53,26.06,19.94,77.32,270.00,12.7,1015.90,0.00,10.00,M
CMI,2016-01-16 17:33,24.98,19.94,80.87,250.00,6.9,M,0.00,10.00,M
CMI,2016-01-16 17:53,24.98,21.02,84.67,230.00,8.1,1016.40,0.00,10.00,M
CMI,2016-01-16 18:23,24.98,21.02,84.67,210.00,9.2,M,0.00,10.00,M
CMI,2016-01-16 18:44,24.98,21.02,84.67,220.00,9.2,M,0.00,10.00,M
CMI,2016-01-16 18:53,24.08,21.02,87.91,220.00,8.1,1016.70,0.00,10.00,M
CMI,2016-01-16 19:53,24.08,19.94,83.96,280.00,10.4,1016.50,0.00,10.00,M
CMI,2016-01-16 20:53,24.98,19.94,80.87,280.00,9.2,1016.70,0.00,10.00,M
CMI,2016-01-16 21:53,24.08,19.04,80.80,290.00,11.5,1017.00,0.00,10.00,M
CMI,2016-01-16 22:53,24.08,17.96,77.14,310.00,13.8,1016.60,0.00,10.00,M
CMI,2016-01-16 23:53,23.00,15.98,74.09,310.00,9.2,1016.20,0.00,10.00,M
CMI,2016-01-17 00:53,21.92,15.08,74.56,310.00,13.8,1016.50,0.00,10.00,M
CMI,2016-01-17 01:53,21.02,15.08,77.45,310.00,11.5,1016.90,0.00,6.00,-SN
CMI,2016-01-17 02:07,19.94,15.98,84.33,310.00,10.4,M,0.00,2.50,-SN BR
CMI,2016-01-17 02:28,19.94,15.98,84.33,310.00,9.2,M,0.00,3.00,-SN BR
CMI,2016-01-17 02:35,19.94,15.98,84.33,300.00,9.2,M,0.00,2.50,-SN BR
CMI,2016-01-17 02:53,19.94,15.98,84.33,310.00,10.4,1016.60,0.00,3.00,-SN BR
CMI,2016-01-17 03:16,19.94,15.98,84.33,330.00,12.7,M,0.00,4.00,-SN BR
CMI,2016-01-17 03:32,19.04,15.08,84.27,320.00,12.7,M,0.00,2.00,-SN BR
CMI,2016-01-17 03:53,17.96,14.00,84.20,320.00,11.5,1016.10,0.00,7.00,-SN
CMI,2016-01-17 04:48,15.80,10.40,78.84,330.00,17.3,M,0.00,2.50,-SN BR
CMI,2016-01-17 04:53,15.08,10.04,80.05,320.00,17.3,1017.30,0.00,2.00,-SN
CMI,2016-01-17 05:14,14.00,10.04,83.92,340.00,13.8,M,0.00,4.00,-SN BR
CMI,2016-01-17 05:45,12.92,8.06,80.52,320.00,17.3,M,0.00,1.75,-SN
CMI,2016-01-17 05:53,12.02,8.06,83.78,320.00,17.3,1018.20,0.00,1.25,-SN BR
CMI,2016-01-17 06:28,10.04,6.08,83.64,310.00,19.6,M,0.00,2.50,-SN BR
CMI,2016-01-17 06:53,10.04,5.00,79.62,300.00,16.1,1019.40,0.00,1.25,-SN
CMI,2016-01-17 07:07,8.96,3.92,79.52,300.00,19.6,M,0.00,3.00,-SN
CMI,2016-01-17 07:31,8.06,3.02,79.44,300.00,16.1,M,0.00,3.00,-SN
CMI,2016-01-17 07:42,8.06,3.92,82.81,300.00,19.6,M,0.00,1.75,-SN BR
CMI,2016-01-17 07:53,8.06,3.02,79.44,310.00,17.3,1020.00,0.00,1.25,-SN
CMI,2016-01-17 08:10,8.06,3.02,79.44,310.00,19.6,M,0.00,3.00,-SN
CMI,2016-01-17 08:53,8.06,-0.04,68.89,310.00,16.1,1020.80,0.00,10.00,M
CMI,2016-01-17 09:53,8.96,-0.94,63.41,300.00,20.7,1021.70,0.00,10.00,M
CMI,2016-01-17 10:53,8.06,-2.02,62.75,290.00,20.7,1022.40,0.00,10.00,M
CMI,2016-01-17 11:53,8.06,-2.02,62.75,280.00,19.6,1022.00,0.00,10.00,M
CMI,2016-01-17 12:08,8.06,-2.02,62.75,290.00,18.4,M,0.00,10.00,M
CMI,2016-01-17 12:45,8.06,-2.02,62.75,310.00,18.4,M,0.00,10.00,M
CMI,2016-01-17 12:53,8.96,-2.02,60.26,300.00,20.7,1021.60,0.00,10.00,M
CMI,2016-01-17 13:53,10.04,-0.94,60.42,300.00,19.6,1021.70,0.00,10.00,M
CMI,2016-01-17 14:40,10.04,-0.04,63.03,290.00,17.3,M,0.00,10.00,M
CMI,2016-01-17 14:53,10.04,-0.94,60.42,310.00,20.7,1022.40,0.00,10.00,M
CMI,2016-01-17 15:53,8.96,-2.02,60.26,310.00,19.6,1022.80,0.00,10.00,M
CMI,2016-01-17 16:48,8.60,-2.20,60.72,300.00,17.3,M,0.00,10.00,M
CMI,2016-01-17 16:53,6.98,-2.92,63.13,290.00,16.1,1023.60,0.00,10.00,M
CMI,2016-01-17 17:53,6.98,-2.02,65.89,280.00,18.4,1024.40,0.00,10.00,M
CMI,2016-01-17 18:53,6.08,-0.94,72.24,290.00,15.0,1025.20,0.00,10.00,M
CMI,2016-01-17 19:53,6.08,-2.02,68.64,290.00,18.4,1025.70,0.00,10.00,M
CMI,2016-01-17 20:53,5.00,-2.92,69.09,290.00,16.1,1026.20,0.00,10.00,M
CMI,2016-01-17 21:53,3.92,-5.08,65.48,290.00,18.4,1026.80,0.00,10.00,M
CMI,2016-01-17 22:53,3.02,-5.98,65.35,290.00,18.4,1027.20,0.00,10.00,M
CMI,2016-01-17 23:53,1.94,-5.98,68.71,290.00,16.1,1027.20,0.00,10.00,M
CMI,2016-01-18 00:53,1.94,-7.06,65.20,290.00,16.1,1027.00,0.00,10.00,M
CMI,2016-01-18 01:53,1.94,-5.98,68.71,290.00,16.1,1027.50,0.00,10.00,M
CMI,2016-01-18 02:53,1.04,-5.98,71.65,290.00,12.7,1027.60,0.00,10.00,M
CMI,2016-01-18 03:53,1.04,-7.06,67.99,300.00,13.8,1028.10,0.00,10.00,M
CMI,2016-01-18 04:53,-0.04,-7.06,71.52,290.00,11.5,1028.30,0.00,10.00,M
CMI,2016-01-18 05:53,-0.04,-7.06,71.52,290.00,12.7,1028.60,0.00,10.00,M
CMI,2016-01-18 06:53,-0.04,-5.98,75.36,280.00,11.5,1029.40,0.00,10.00,M
CMI,2016-01-18 07:53,-0.04,-5.98,75.36,280.00,13.8,1029.90,0.00,10.00,M
CMI,2016-01-18 08:31,1.04,-5.08,74.83,270.00,12.7,M,0.00,9.00,M
CMI,2016-01-18 08:53,1.94,-5.08,71.75,280.00,12.7,1030.00,0.00,9.00,M
CMI,2016-01-18 09:41,1.94,-5.08,71.75,280.00,9.2,M,0.00,10.00,M
CMI,2016-01-18 09:53,3.02,-5.08,68.25,280.00,12.7,1030.30,0.00,10.00,M
CMI,2016-01-18 10:53,6.08,-2.02,68.64,270.00,13.8,1030.40,0.00,10.00,M
CMI,2016-01-18 11:39,6.08,-2.02,68.64,270.00,11.5,M,0.00,10.00,M
CMI,2016-01-18 11:48,6.80,-2.20,65.87,270.00,15.0,M,0.00,10.00,M
CMI,2016-01-18 11:53,6.98,-2.02,65.89,260.00,15.0,1030.10,0.00,10.00,M
CMI,2016-01-18 12:08,6.98,-2.02,65.89,270.00,16.1,M,0.00,10.00,M
CMI,2016-01-18 12:15,6.98,-2.02,65.89,280.00,11.5,M,0.00,10.00,M
CMI,2016-01-18 12:22,8.06,-0.94,66.04,290.00,13.8,M,0.00,10.00,M
CMI,2016-01-18 12:53,6.98,-0.94,69.34,280.00,12.7,1029.40,0.00,10.00,M
CMI,2016-01-18 13:53,8.96,-0.04,66.16,260.00,16.1,1029.10,0.00,10.00,M
CMI,2016-01-18 14:53,8.06,-0.94,66.04,290.00,13.8,1029.00,0.00,10.00,M
CMI,2016-01-18 15:53,8.96,-0.94,63.41,250.00,13.8,1029.10,0.00,10.00,M
CMI,2016-01-18 16:53,8.06,-0.04,68.89,260.00,17.3,1029.50,0.00,10.00,M
CMI,2016-01-18 17:53,6.98,-0.94,69.34,270.00,12.7,1030.00,0.00,10.00,M
CMI,2016-01-18 18:28,6.98,-0.04,72.34,270.00,10.4,M,0.00,10.00,M
CMI,2016-01-18 18:53,6.08,-0.94,72.24,270.00,6.9,1030.30,0.00,10.00,M
CMI,2016-01-18 19:53,5.00,-0.94,75.89,250.00,6.9,1030.60,0.00,10.00,M
CMI,2016-01-18 20:53,3.92,-0.94,79.74,240.00,6.9,1030.50,0.00,10.00,M
CMI,2016-01-18 21:53,3.92,-0.94,79.74,260.00,6.9,1030.90,0.00,10.00,M
CMI,2016-01-18 22:53,3.02,-0.94,83.12,270.00,5.8,1031.20,0.00,10.00,M
